,,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time,time
time,,Year ending Mar 1996,Year ending Jun 1996,Year ending Sep 1996,Year ending Dec 1996,Year ending Mar 1997,Year ending Jun 1997,Year ending Sep 1997,Year ending Dec 1997,Year ending Mar 1998,Year ending Jun 1998,Year ending Sep 1998,Year ending Dec 1998,Year ending Mar 1999,Year ending Jun 1999,Year ending Sep 1999,Year ending Dec 1999,Year ending Mar 2000,Year ending Jun 2000,Year ending Sep 2000,Year ending Dec 2000,Year ending Mar 2001,Year ending Jun 2001,Year ending Sep 2001,Year ending Dec 2001,Year ending Mar 2002,Year ending Jun 2002,Year ending Sep 2002,Year ending Dec 2002,Year ending Mar 2003,Year ending Jun 2003,Year ending Sep 2003,Year ending Dec 2003,Year ending Mar 2004,Year ending Jun 2004,Year ending Sep 2004,Year ending Dec 2004,Year ending Mar 2005,Year ending Jun 2005,Year ending Sep 2005,Year ending Dec 2005,Year ending Mar 2006,Year ending Jun 2006,Year ending Sep 2006,Year ending Dec 2006,Year ending Mar 2007,Year ending Jun 2007,Year ending Sep 2007,Year ending Dec 2007,Year ending Mar 2008,Year ending Jun 2008,Year ending Sep 2008,Year ending Dec 2008,Year ending Mar 2009,Year ending Jun 2009,Year ending Sep 2009,Year ending Dec 2009,Year ending Mar 2010,Year ending Jun 2010,Year ending Sep 2010,Year ending Dec 2010,Year ending Mar 2011,Year ending Jun 2011,Year ending Sep 2011,Year ending Dec 2011,Year ending Mar 2012,Year ending Jun 2012,Year ending Sep 2012,Year ending Dec 2012,Year ending Mar 2013,Year ending Jun 2013,Year ending Sep 2013,Year ending Dec 2013,Year ending Mar 2014,Year ending Jun 2014,Year ending Sep 2014,Year ending Dec 2014,Year ending Mar 2015,Year ending Jun 2015,Year ending Sep 2015,Year ending Dec 2015,Year ending Mar 2016,Year ending Jun 2016,Year ending Sep 2016,Year ending Dec 2016,Year ending Mar 2017,Year ending Jun 2017,Year ending Sep 2017,Year ending Dec 2017,Year ending Mar 2018,Year ending Jun 2018,Year ending Sep 2018,Year ending Dec 2018,Year ending Mar 2019,Year ending Jun 2019,Year ending Sep 2019,Year ending Dec 2019,Year ending Mar 2020,Year ending Jun 2020,Year ending Sep 2020,Year ending Dec 2020,Year ending Mar 2021,Year ending Jun 2021,Year ending Sep 2021,Year ending Dec 2021,Year ending Mar 2022,Year ending Jun 2022,Year ending Sep 2022,Year ending Dec 2022,Year ending Mar 2023
ward i,ward j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashley,Ashley,,,,,,,,0.9999999999999998,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999999,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0000000000000004,1.0000000000000002,1.0000000000000004,0.9999999999999999,1.0000000000000002,0.9999999999999996,1.0,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999998,0.9999999999999993,0.9999999999999969,0.9999999999999974,0.9999999999999927,0.9999999999999925,0.9999999999999933,0.9999999999999934,0.9999999999999915,0.9999999999999962,0.999999999999998,0.9999999999999986,0.999999999999999,0.9999999999999991,0.9999999999999988,0.9999999999999988,0.9999999999999989,0.9999999999999989,0.9999999999999989,0.9999999999999988,0.9999999999999972,0.9999999999999982,0.9999999999999982,0.999999999999998,0.9999999999999981,0.9999999999999981,0.999999999999998,0.9999999999999982,0.9999999999999981,0.9999999999999986,0.9999999999999982,0.9999999999999982,0.9999999999999982,0.999999999999997,0.999999999999998,0.9999999999999989,0.9999999999999989,0.9999999999999976,0.9999999999999983,0.9999999999999986,0.9999999999999987,0.9999999999999987,0.9999999999999986,0.9999999999999973,0.9999999999999982,0.9999999999999981,0.9999999999999979,0.9999999999999962,0.999999999999995,0.9999999999999984,0.9999999999999986,0.9999999999999973,0.9999999999999981,0.9999999999999983,0.9999999999999981,0.9999999999999984,0.9999999999999984,0.9999999999999993,0.999999999999999,0.9999999999999988,0.9999999999999991,0.9999999999999997,0.9999999999999997,0.9999999999999993,0.9999999999999996,0.9999999999999994,0.9999999999999993,0.9999999999999997,0.9999999999999999,0.9999999999999991,0.9999999999999992,0.9999999999999992,0.9999999999999991,0.9999999999999991,0.9999999999999989,0.9999999999999986,0.9999999999999973
Ashley,Bedminster,,,,,,,,-0.29266945851312215,-0.4866696351236302,-0.7748424472919526,-0.5327282429023994,-0.3563947817615194,-0.22254803188367459,-0.20970854511280304,0.7769261527523528,0.5935217216305276,0.3769847770714089,0.16341858517330526,0.23488620978670646,0.28225720939121973,0.2906872058243421,0.2903421866870732,0.3334087724325951,0.1741870223624111,0.25305688235537405,0.3524774514772257,0.8140823194883046,0.297056407892746,0.12351765218222423,0.08331944152585388,0.20113319633118457,0.2623335629049563,0.45516510472245636,0.5493085474767535,0.2780406643260088,0.7485764065172349,0.4922813573708563,0.4017768855352057,0.1470082669955586,0.17485632468245219,0.16863640833583457,0.38882175322269735,0.5177550835464929,0.7501377368468899,0.8819353423555653,0.8890558111876774,0.770543008906916,0.4765198276686638,0.5282682403443753,0.5973881110825678,0.7246291191186472,0.7130705964741578,0.6627344743470032,0.8520235957760605,0.8538136297565619,0.8172265341040295,0.8486466017564405,0.37426345383052984,0.2924051086991934,0.2810306800379742,0.2898642076785096,-0.703034962380138,-0.6722668238091947,-0.6437235550296307,-0.6535730908989594,0.03302065601011645,0.4456902177372278,0.5951018939097559,0.4712845042188462,0.8475013268174577,0.8884439965194103,0.6529539840786971,0.5431362660726424,0.5290185414289534,0.6076040297263638,0.7224116762434529,0.7242185184767428,0.5849627359884921,0.43687436525330736,0.501008009470387,0.6148385336324059,0.7661646894507238,0.7088635504359743,0.507815273125546,0.3340496160564639,0.6106540214101875,0.4902691033952316,0.45969485176519087,0.4607914701605409,0.16429958786896523,0.17867081486534336,0.007327873351456336,-0.0625098211868556,-0.14822036064578897,-0.2587599625552229,-0.31496093913110745,-0.21309392924437345,-0.015155555989884563,0.007306007579453368,0.08935756633698229,0.08404412232400162,0.3146695008212844,0.29039854075215593,0.05465300440356002,0.4138350968945658,0.5158612741792226,0.10167823777975192,0.14535231704694154,0.3294775155552892
Ashley,Avonmouth and Lawrence Weston,,,,,,,,0.1796120986470347,-0.042384740656942615,-0.1964686265056248,-0.41183825114844136,-0.5552202028417461,-0.7364551246542722,-0.6645867786339201,-0.580765919579333,-0.57695247667535,-0.5537043491644281,-0.5384453375490733,-0.5480632370723437,-0.5157293377584804,-0.800130011814392,-0.7832816308704386,-0.8644274086933655,-0.6139590603241258,-0.5181148363258505,-0.32685286610888914,-0.2975536667048761,-0.3733951032142143,0.021175234394386584,0.41271446504249326,0.1626024534660364,-0.1206197563741926,-0.056159685115859816,-0.15543265267126782,-0.31440064695134934,-0.2965613377564094,0.03815160942340281,-0.11234177911879546,-0.2576275409891818,-0.34395353837688214,-0.15967958111362288,0.12296247203189165,0.311283814083774,0.24727349600526324,0.2936396458255686,0.22798691832968773,0.29079041956909796,0.058749159856629644,0.012969254311474934,0.13852987232281735,0.3746890105829226,0.34188484137216,0.27205417293719203,0.5736030772399763,0.48515707110079076,0.404256471868971,0.4997158172595627,0.20755405981932004,0.2442908993152828,0.38436005559734626,0.5081999403111944,-0.3548736269565439,-0.13336434913235104,-0.06437006361527559,-0.06250032316515826,0.2787617084669131,0.5180120136123676,0.6493771283182436,0.7238526140528334,0.6723868591877907,0.31756538644185445,0.21691050810132126,0.007287484583369989,0.1352581479320747,0.23226310549239776,0.48287061121402614,0.6685486401217481,0.6071183652895904,0.5980940896111613,0.431436205771486,0.5697034796407405,0.5319018590730018,0.5924716028118698,0.5246702538327254,0.4104629825454088,0.44949478757552386,0.44249975507732553,0.42274728287246693,0.49053173934843464,0.10431294878624121,-0.49392331697584924,-0.4336825258792527,-0.5652722211897898,-0.6754656120627838,-0.7596998603309911,-0.6999780202296096,-0.4508116999028829,0.013008276458585863,-0.1943939384972388,0.2551977095164663,0.43901558485988657,0.7731282199286469,0.7280888506867426,0.7363869201190721,0.6775789434140919,0.7230631838866189,0.724420466224508,0.6180306915538647,-0.05092891867750261
Ashley,Bishopsworth,,,,,,,,-0.2092978317294631,-0.4216354756308058,-0.40848156808778224,0.2087464578863321,0.30957858076307126,0.6147896806187788,0.6208067109295485,0.26152947564789925,0.3872868802168225,0.39659515518011834,0.6156559142521789,0.5650930993764414,0.5727774963691871,0.38315415449650037,0.34139688492828,0.8545996926182129,0.2542993587164854,-0.1501234290711756,0.1280749633474287,0.08479841597700102,-0.19646241782356513,-0.4110381680084728,-0.563277316227918,-0.3682100544760177,-0.11292669141613747,0.06835143343919843,0.02468255855457105,0.37145452319099054,0.49563543547990124,-0.16474941880319033,0.02965391863406069,-0.31967243866988215,-0.3486016049484622,-0.13044492085752488,-0.3278307627032147,-0.14401306815374354,-0.3667549832545091,-0.2899462979113651,-0.28999720614786034,-0.4715470101992953,-0.483667736956444,-0.2924840469642958,0.1592931955101803,0.5074813551609542,0.5536889274623709,0.7367753832735189,0.8280321414768428,0.8813182978547223,0.8371028976166281,0.875082850318621,0.5161825332579693,0.47813629703782484,0.5207558596214259,0.5601619688831355,-0.6773718486924056,-0.33977557959385024,-0.2844508918556756,-0.26974709865173313,-0.03895815150108979,0.24944774070827447,0.37061972583512365,0.6574899944136188,0.7476245962522554,0.24515283393191803,-0.007193783967224424,-0.28502302320359135,-0.10250751059554052,0.22079505323982748,0.42061502825802355,0.2081041883982328,0.24102368458312642,0.26412587691919875,0.07264838036663905,0.12258484330094219,0.5990537357162593,0.469940766824541,0.5898916328582284,0.6993402111973192,0.7595123873124532,0.7562718331073137,0.7703651569693084,0.7155698443882899,0.5741337426050648,0.5183208106910593,0.35789269140913305,0.3407501761518994,0.7045414224421737,0.6752582392877432,0.6511118886384162,0.6344030235265047,0.527326303618459,0.5679149709998675,0.46259482607230556,0.44798405073028047,0.0617119500673589,0.25280749970691174,0.44504356508869175,0.5529064300213542,0.6182586109695719,0.4386355532244728,0.5274348691378468,0.6394694633832841
Ashley,Bishopston and Ashley Down,,,,,,,,-0.5323005113482464,-0.5848450164701126,-0.7177323242609135,-0.5155581930977075,-0.5538349443571284,-0.3153786065672927,-0.32437836729217423,0.3075127939220826,0.40462642812046723,0.218651224035263,0.3571151906210193,0.3280445454914224,0.5153043821082536,0.6043547693732002,0.6006154293862038,0.44623180417617775,0.24007612099063183,0.2774729342812752,0.34492610366403226,0.8360839903021826,0.37677242006311185,-0.04665695498227049,-0.4336293896435944,-0.22196636031491787,0.06660901815579022,0.21884778352590592,0.2593519980700185,0.24224432409086327,0.34738141471344136,0.03862760927524279,0.352357791470362,0.11988211870672551,0.04851370404440365,0.017463457514121733,0.07551505876824909,0.5198589106348395,0.0034350286200317604,-0.018789126423982408,-0.12196259642429186,-0.09888644259023636,-0.17791147792924644,0.23444628094281786,0.5003730971156621,0.684289865984983,0.5473307406945247,0.5787965178591551,0.13985679068366919,0.10450671964138225,0.0870732711363869,0.12952381446854452,-0.011867919375534226,-0.1307349154091318,-0.005350969911698686,0.04981224673510019,-0.5528975577298939,-0.35834481023419,-0.42072568193793747,-0.4175883616912417,0.01611813133244958,0.21911597574618083,0.32023665138357393,0.3826408110094653,0.5069984235985578,-0.1198358790159119,0.1421291636641773,0.09730379419443601,0.05015499076053275,0.24372889122459315,0.304516427041107,0.26656642920059864,0.3238880711346025,0.4184852745531475,0.04139421672011651,-0.2099164825873527,-0.681916740469963,-0.23734842483160531,-0.09383706562198713,-0.03530156164360076,0.0571474394035601,0.1303973820592164,0.13195908315976496,0.3122914748982715,0.6543638962253882,0.5507548619049151,0.4851251752845098,0.5296373211228848,0.3701462976875136,0.3641108905472619,0.263821245746317,0.2326851698669138,-0.20264307752768695,0.2224006975672625,0.4340271370031004,0.526438443686282,0.8196811487848615,0.783745142863398,0.8331256489278442,0.7329353713702749,0.7286243840337745,0.7650776887162826,0.6686102774158058,0.18964216786675137
Ashley,Brislington East,,,,,,,,-0.23393358302707293,-0.3433780275480642,-0.18228623816723444,-0.7170087929038944,-0.6976408271361321,-0.7408070284303021,-0.5350320598019709,-0.09626127281475487,0.10942306822383949,0.1009479498580443,-0.21045263419780635,-0.2369472038532404,-0.08615516517557106,-0.15926836014102788,-0.13786881844247756,-0.20381156816707224,0.11940440827540444,0.08728534578813388,0.07088466345349431,0.7341043162206957,0.21922251522292163,-0.006742287596091686,-0.2637027984620373,-0.2158454290991463,0.059078364288674336,0.2978859990135824,0.3683723584959527,0.5092225475379456,0.6097846325271323,0.28031416079789867,0.6444649589528139,0.39717981929619317,0.37244167732952455,0.14469772954845309,0.5835452533099236,0.3255974605078774,0.4471364731283316,0.5227951496843932,0.47783689250998884,0.18946373544882622,0.13247375473430842,0.11092443027645994,0.27096466906849004,0.5814861851274129,0.5112461781746582,0.4876364497783674,0.5530171338082899,0.325641317014278,0.20040091360030698,0.35802835523248333,0.1457038424209162,0.19940303275498786,0.4294867022348723,0.5016750991147166,-0.3724026151891981,-0.3706074623256398,-0.2940466693742692,-0.28256039088322765,-0.24331492405352118,-0.10629994152106789,-0.1413347989858797,0.09432826098312054,0.33425262236336256,0.25347317796090074,-0.334635666651447,-0.3827749935278652,-0.16499998710756936,-0.006576487058574318,0.2258378620162376,0.004829466024506637,0.04165310541051394,-0.22369061431656154,-0.03178786605205457,-0.06051924084158357,0.11061334197699411,0.28350401274158343,0.2520499183950184,0.3698304514840128,0.4063185548087433,0.4202472387258742,0.38332835560750145,0.3897413580681235,0.41453567423184345,0.12210670189925797,0.2529162631857705,0.11442103320988373,0.2851385784175596,0.14258141177404074,0.13570039972931447,0.14829270250039936,0.32864419853208526,-0.022764777493668408,0.03920465660418776,0.09844658480179833,0.002416137584258891,0.04491346125655382,0.003257478983322711,0.1011008907856609,-0.002095143770721872,0.07951938671699871,0.19095608643998288,0.3293012795411207
Ashley,Easton,,,,,,,,0.4051373178121535,0.408201651403767,0.3941895278031257,0.7726047064534971,0.7328637887824807,0.5173909938077719,0.4793714565062364,0.39961679683793166,0.42463058300578216,0.260480295809912,-0.10616323342381634,-0.3148094866780322,-0.22432236800658342,-0.5011047689074452,-0.1821364268049704,-0.1290679591363847,-0.21147427747083308,-0.05297060318497013,-0.09640600112612466,0.44173785414727673,0.1874161750268853,0.2235803401474182,-0.24328038613930608,-0.1715030161830875,0.062038684542124814,0.3454684808564705,0.42613680948036997,0.21394878122386268,0.32519112635523123,0.2527501617911461,0.4935614716160403,0.18778206455089344,0.18280580009592456,0.11932920435188189,0.20290009879303875,0.11299268288294828,0.006357472172492017,0.06850944709168096,0.036411634213181374,-0.22889191173187556,-0.318904995266512,-0.2984166774216237,0.15139419090634315,0.6882127684695409,0.6053489452463914,0.568573263477692,0.6502517289213907,0.5266225642580575,0.4509387601948504,0.5930479372763029,0.3182530874755795,0.3175415542994282,0.4042238170005835,0.5269882473117278,-0.4233114869775841,-0.40501811174123176,-0.43230139255097816,-0.4167768555705594,-0.06719533262182995,0.2677040975518509,0.2378120395671982,0.21949502740207294,0.4354726172276129,0.07232046808465085,0.18148853767364131,0.02198115969739436,0.031256977460393846,0.27303505382583065,0.36020346945009796,0.4695460273530085,0.5811917913017047,0.5352933075568336,0.1103742416234728,-0.11682410269114893,-0.19991086688436285,-0.23780782058170605,0.04357814696639239,0.20691562596297272,0.37117830086714837,0.40885835373360774,0.6466723154540641,0.72945330486244,0.49378864649647075,0.36626109525885636,0.1736907554965398,0.09235168747051216,-0.047057898923712774,-0.05013793017727755,-0.2848204033334742,-0.2598148020671796,-0.14598700792205338,-0.07505233710393977,0.1957436894408123,0.4008104659226559,0.7173217703762116,0.6330224206167997,0.4330537901647477,0.20327087553948534,0.4217956284222647,0.3735415012320471,0.4442847687937493,-0.12379856467295927
Ashley,Clifton,,,,,,,,-0.4562435422422966,-0.49754674858945785,-0.631476505178258,-0.5645386559967309,-0.6337032089599728,-0.5255887390132421,-0.4919634250061337,0.2400688684831676,0.4064941151263914,0.3714056314750903,0.5125069769096726,0.6629896722370747,0.8551117193500658,0.7573834625553192,0.7533776410646245,0.7045151768570456,0.4949939295392591,0.37032539054310537,0.3126299950525707,0.050946954350682326,0.08336918415108265,0.15863742957933363,-0.25688743306838197,-0.0661467610557005,0.13970957753415303,0.2313785823347702,0.22809244362197692,0.39220420594316424,0.37699392841959717,0.0448635012125458,0.08501566489088877,-0.12392375359996059,-0.1586662662905462,-0.24195004153717137,0.011213763781142375,-0.1748735189685411,-0.19555231382395932,0.41576137803400987,0.3237094210217139,0.12015940135545042,0.11214866734475412,-0.32748602109472424,-0.2386947787815128,0.3287014606596687,0.24449556501193911,0.08269696029050477,0.08529689287357205,-0.2617127912728968,-0.38917473950404163,-0.47198688992323057,-0.6002392525132275,-0.4363701381716145,-0.01993842794224896,0.07501532163225456,-0.38798322917892947,-0.3659385657379693,-0.3614229677574913,-0.3803870168565518,-0.3561083390742387,-0.3994091252246561,-0.23849342088162445,0.048130056309778235,0.48223854457283255,0.22376609942508857,0.3041136255617277,0.37347766339218763,0.33717561407309266,0.5647357964611235,0.44226336926697357,0.5914895361449058,0.6505252748567117,0.6555934023362903,0.6051421665584065,0.3814323596575108,0.2892828334878854,0.346036563644796,0.2784355643257547,0.08392415901805433,0.21835562166075534,0.22308338872917852,0.11107807865647623,0.29143892791711973,0.6635067464973388,0.5786055236946474,0.5407948874174345,0.3512533753206757,0.4918705862688307,0.49065831936319826,0.5074243610400164,0.5119701033754429,0.23567539700821014,0.5161737939842818,0.6396159111620859,0.5945212630455162,0.6641411454019778,0.5976845708951163,0.48909249513666725,0.38500098173520453,0.4514033320524252,0.4241002168648088,-0.045268129505205444,0.0030762590973165142
